Timestep,Lymphocytes,TriggeringCells,TumorCells,TumorCellsRad,DoomedCells,DoomedCellsRad,Lymphocytes DieProb,Tumor DieProbRad,Tumor DieProbImm,Tumor DivProb,SurvivingFractionTLast,PrimaryImmuneResponse,SecondaryImmuneResponse,ImmuneResponse,LymphocyteMigrationAttempted,ImmuneSuppression
241,2282,116,2963,57,617,215,0.045,0.0,0.0072585100201999755,0.21542490332561662,0.9842660487707469,0.0012957060443301235,0.005962803975869852,0.0072585100201999755,148,0.51
242,2316,115,3015,57,612,203,0.045,0.0,0.007254002012373197,0.215425881563315,0.98449438488376,0.0012831399178194385,0.0059708620945537584,0.007254002012373197,150,0.51
243,2370,114,3071,57,602,193,0.045,0.0,0.007247170983922231,0.21542736389648887,0.9847618117448029,0.0012683436909890614,0.00597882729293317,0.007247170983922231,153,0.51
244,2431,113,3116,57,587,180,0.045,0.0,0.007239573069270678,0.21542901264396824,0.9850396816706548,0.001252877704354164,0.005986695364916514,0.007239573069270678,155,0.51
245,2479,112,3150,57,593,177,0.045,0.0,0.0072352737879722885,0.21542994558801,0.9852557324809309,0.0012407862851848137,0.005994487502787475,0.0072352737879722885,157,0.51
246,2515,111,3205,57,577,172,0.045,0.0,0.007234065329476698,0.21543020782350356,0.9854148769557399,0.0012318418598096191,0.006002223469667079,0.007234065329476698,160,0.51
247,2574,110,3249,56,569,162,0.045,0.0,0.007227579201602292,0.2154316153132523,0.9856651676788084,0.0012177085224144497,0.006009870679187842,0.007227579201602292,162,0.51
248,2622,109,3271,56,582,155,0.045,0.0,0.007224138402577641,0.21543236196664065,0.9861073814614619,0.001206689711998449,0.006017448690579192,0.007224138402577641,163,0.51
249,2684,108,3314,56,586,150,0.045,0.0,0.007226265795966611,0.21543190032227524,0.9862008200453347,0.0012012731102550183,0.006024992685711593,0.007226265795966611,165,0.51
250,2742,107,3334,55,589,145,0.045,0.0,0.0072233307008525045,0.21543253723791503,0.9863798679445654,0.0011908594179958977,0.006032471282856607,0.0072233307008525045,166,0.51
251,2777,106,3365,55,573,135,0.045,0.0,0.007226012198505995,0.2154319553529242,0.9867033300317934,0.0011860922562799497,0.006039919942226045,0.007226012198505995,168,0.51
252,2834,105,3399,55,568,129,0.045,0.0,0.0072261193117868555,0.21543193210934225,0.9868258253569091,0.0011787965273689332,0.006047322784417922,0.0072261193117868555,169,0.51
253,2879,104,3426,54,569,125,0.045,0.0,0.007225598683659528,0.21543204508564587,0.9869576058623122,0.0011709225059045258,0.006054676177755003,0.007225598683659528,171,0.51
254,2919,103,3452,54,562,120,0.045,0.0,0.0072267534003654455,0.2154317945121207,0.9872956574091384,0.0011647625140223823,0.006061990886343063,0.0072267534003654455,172,0.51
255,2952,102,3454,54,577,120,0.045,0.0,0.007228175476073928,0.21543148592169195,0.9873913448098807,0.0011589066559316154,0.0060692688201423135,0.007228175476073928,172,0.51
256,2985,101,3494,52,568,116,0.045,0.0,0.007235003228636804,0.2154300042993858,0.9873986457103962,0.001158459284189779,0.006076543944447025,0.007235003228636804,174,0.51
257,3023,100,3499,52,577,110,0.045,0.0,0.007233364314716767,0.21543035994370646,0.9880042822550448,0.0011496008767636668,0.006083763437953101,0.007233364314716767,174,0.51
258,3053,99,3507,52,580,104,0.045,0.0,0.007239481541578134,0.21542903250547754,0.9880214238922911,0.0011485054891531518,0.0060909760524249824,0.007239481541578134,175,0.51
259,3097,98,3524,52,591,98,0.045,0.0,0.007244935944862675,0.2154278488999648,0.9880487488449177,0.0011467582506237755,0.0060981776942389,0.007244935944862675,176,0.51
260,3147,97,3532,51,589,93,0.045,0.0,0.00724842346813885,0.21542709210741387,0.9881064024401608,0.001143067311185704,0.006105356156953146,0.00724842346813885,176,0.51
261,3175,96,3540,50,587,88,0.045,0.0,0.007253864453616067,0.21542591141356532,0.9883615464770202,0.0011413406772100413,0.006112523776406025,0.007253864453616067,177,0.51
262,3196,95,3550,50,582,80,0.045,0.0,0.007259301119808703,0.21542473165700152,0.9886155373204929,0.0011396205264962806,0.006119680593312422,0.007259301119808703,177,0.51
263,3236,94,3578,50,581,75,0.045,0.0,0.00726430337758135,0.21542364616706486,0.9886476062294492,0.0011374794135518215,0.006126823964029528,0.00726430337758135,178,0.51
264,3287,93,3578,50,588,72,0.045,0.0,0.007265467411096659,0.21542339357179202,0.9887364455322931,0.0011315373922438394,0.00613393001885282,0.007265467411096659,178,0.51
265,3294,92,3581,50,596,68,0.045,0.0,0.007272573511679829,0.21542185154796548,0.9887364455322931,0.00113153743771814,0.006141036073961689,0.007272573511679829,179,0.51
266,3323,91,3585,49,596,65,0.045,0.0,0.007279043549699391,0.21542044754971523,0.988745881629306,0.001130905389889198,0.006148138159810193,0.007279043549699391,179,0.51
267,3367,90,3600,49,596,63,0.045,0.0,0.007285299009861027,0.21541909011486016,0.9889832697551614,0.0011300640478304588,0.006155234962030568,0.007285299009861027,180,0.51
268,3392,89,3611,49,588,62,0.045,0.0,0.0072892348794400385,0.21541823603116153,0.9890291727978483,0.00112692284196195,0.006162312037478089,0.0072892348794400385,180,0.51
269,3448,88,3615,49,601,58,0.045,0.0,0.007294007847406723,0.21541720029711273,0.9890625926536288,0.0011246331139728844,0.006169374733433839,0.007294007847406723,180,0.51
270,3477,87,3619,48,601,55,0.045,0.0,0.007300235621658916,0.2154158488701,0.9890746949024215,0.0011238034028551462,0.006176432218803769,0.007300235621658916,180,0.51
271,3505,86,3617,47,597,52,0.045,0.0,0.007306459701319807,0.2154144982448136,0.9893094893699814,0.0011229751982708967,0.00618348450304891,0.007306459701319807,180,0.51
272,3544,85,3632,47,593,50,0.045,0.0,0.007313928529401861,0.2154128775091198,0.9895264202343578,0.0011233891425378127,0.006190539386864048,0.007313928529401861,181,0.51
273,3559,84,3628,47,593,49,0.045,0.0,0.007317868847617065,0.21541202246006708,0.9895696756573987,0.0011202940143429433,0.0061975748332741215,0.007317868847617065,181,0.51
274,3571,83,3635,47,596,47,0.045,0.0,0.007325732765123046,0.2154103159899683,0.9895581758510673,0.001121117315110034,0.006204615450013012,0.007325732765123046,181,0.51
275,3589,82,3632,47,596,46,0.045,0.0,0.007331324583002501,0.21540910256548845,0.9895782839030735,0.0011196775579257142,0.006211647025076786,0.007331324583002501,181,0.51
276,3617,81,3628,46,601,44,0.045,0.0,0.007338976518927247,0.21540744209539278,0.9895696756573987,0.0011202940472338327,0.006218682471693414,0.007338976518927247,181,0.51
277,3633,80,3643,46,582,44,0.045,0.0,0.007346840445754609,0.21540573562327126,0.9897803423223211,0.0011211173570588651,0.006225723088695743,0.007346840445754609,182,0.51
278,3643,79,3642,45,571,39,0.045,0.0,0.007350782169339223,0.2154048802692534,0.9898224216155315,0.001118037803239138,0.006232744366100085,0.007350782169339223,182,0.51
279,3662,78,3647,44,569,38,0.045,0.0,0.007358009385515332,0.21540331196334317,0.9900409395670209,0.0011182424567866272,0.006239766928728705,0.007358009385515332,182,0.51
280,3655,77,3645,43,575,37,0.045,0.0,0.007364003243964297,0.21540201129605976,0.9902756023747736,0.0011172201725519655,0.0062467830714123315,0.007364003243964297,182,0.51
281,3655,76,3653,43,572,36,0.045,0.0,0.007371430586529588,0.21540039956272308,0.9904913969323754,0.0011176288062142317,0.006253801780315356,0.007371430586529588,182,0.51
282,3678,75,3657,41,577,34,0.045,0.0,0.007376806728244602,0.21539923293997093,0.9905122205908865,0.0011159964899722199,0.006260810238272382,0.007376806728244602,182,0.51
283,3682,74,3661,41,582,34,0.045,0.0,0.0073829961647951785,0.21539788983223943,0.9909634076384815,0.0011151825799208931,0.006267813584874285,0.0073829961647951785,183,0.51
284,3704,73,3659,41,591,33,0.045,0.0,0.007389181968574238,0.2153965475128194,0.9909732809980679,0.0011143701392256162,0.006274811829348622,0.007389181968574238,182,0.51
285,3714,72,3650,40,600,31,0.045,0.0,0.007396588814576901,0.2153949402272368,0.9909683470166512,0.0011147761907503665,0.006281812623826534,0.007396588814576901,182,0.51
286,3747,71,3636,40,608,30,0.045,0.0,0.007405432871670614,0.21539302106684746,0.9911669045730508,0.0011166079499185916,0.006288824921752023,0.007405432871670614,181,0.51
287,3754,70,3625,39,598,26,0.045,0.0,0.007415327584622695,0.21539087391413686,0.9911328937545753,0.001119472376347212,0.006295855208275483,0.007415327584622695,181,0.51
288,3743,69,3627,39,597,24,0.045,0.0,0.0074246356217048766,0.21538885407009004,0.9913283370067159,0.001121735911902645,0.006302899709802232,0.0074246356217048766,181,0.51
289,3760,68,3620,39,605,22,0.045,0.0,0.007431265124007821,0.2153874154680903,0.9913331187343107,0.0011213235026092034,0.006309941621398618,0.007431265124007821,181,0.51
290,3732,67,3623,38,605,21,0.045,0.0,0.007439761190041843,0.2153855718217609,0.9913163595716422,0.0011227685819485875,0.006316992608093255,0.007439761190041843,181,0.51
291,3764,66,3623,38,611,20,0.045,0.0,0.007446188380446774,0.21538417712144306,0.9915460230767469,0.0011221486786515869,0.006324039701795187,0.007446188380446774,181,0.51
292,3787,65,3613,38,616,20,0.045,0.0,0.007453235495530523,0.21538264789746986,0.9915460230767469,0.0011221486998999643,0.0063310867956305585,0.007453235495530523,180,0.51
293,3802,64,3613,38,623,18,0.045,0.0,0.007462365219275799,0.21538066674741715,0.9915226243030871,0.0011242183325170336,0.006338146886758766,0.007462365219275799,180,0.51
294,3820,63,3604,38,627,17,0.045,0.0,0.007469425320218553,0.21537913470551256,0.9915226243030871,0.0011242183422703294,0.006345206977948223,0.007469425320218553,180,0.51
295,3822,62,3594,38,645,17,0.045,0.0,0.007478368007414768,0.215377194142391,0.991501454385975,0.0011260891893573794,0.006352278818057388,0.007478368007414768,179,0.51
296,3839,61,3588,38,636,17,0.045,0.0,0.007487540820281575,0.21537520364199889,0.9914778079040216,0.0011281770503480022,0.006359363769933573,0.007487540820281575,179,0.51
297,3838,60,3577,38,644,17,0.045,0.0,0.007495891048890705,0.21537339164239072,0.9914635567466705,0.0011294344307321345,0.006366456618158571,0.007495891048890705,178,0.51
298,3851,59,3560,38,654,17,0.045,0.0,0.007505312733282388,0.21537134713687772,0.9914373054534676,0.0011317487330800744,0.006373564000202314,0.007505312733282388,178,0.51
299,3847,58,3556,38,646,15,0.045,0.0,0.007516042808327383,0.21536901871059294,0.9913964161817567,0.001135348817550849,0.0063806939907765335,0.007516042808327383,177,0.51
300,3855,57,3548,38,655,14,0.045,0.0,0.007524029385902833,0.2153672856232591,0.9913867383596889,0.001136200058757303,0.00638782932714553,0.007524029385902833,177,0.51
301,3867,56,3545,38,654,12,0.045,0.0,0.007532882733727326,0.21536536444678117,0.9913673172511426,0.0011379073484336331,0.006394975385293693,0.007532882733727326,177,0.51
302,3880,55,3554,37,650,12,0.045,0.0,0.007540674717543529,0.21536367358629305,0.9913600117368276,0.0011385492430037723,0.006402125474539756,0.007540674717543529,177,0.51
303,3881,54,3541,37,656,12,0.045,0.0,0.007545889788230832,0.21536254191595391,0.9916086836141708,0.0011366263005237866,0.006409263487707046,0.007545889788230832,177,0.51
304,3883,53,3534,37,666,12,0.045,0.0,0.00755582547135531,0.2153603858727159,0.9915778767480268,0.0011394065107606874,0.006416418960594623,0.00755582547135531,176,0.51
305,3872,52,3543,36,654,12,0.045,0.0,0.007564494484329174,0.21535850469690057,0.9915611945570919,0.0011409106051343072,0.006423583879194866,0.007564494484329174,177,0.51
306,3878,51,3559,36,642,12,0.045,0.0,0.007569714332961438,0.2153573719897474,0.9918101274407204,0.0011389776739740153,0.006430736658987423,0.007569714332961438,177,0.51
307,3886,50,3562,36,647,12,0.045,0.0,0.007573429481458788,0.21535656580252344,0.991846946199065,0.0011355614962747593,0.006437867985184029,0.007573429481458788,178,0.51
308,3907,49,3567,35,636,12,0.045,0.0,0.007579919122238169,0.2153551575504743,0.991853812892328,0.0011349238154928453,0.006444995306745324,0.007579919122238169,178,0.51
309,3923,48,3554,35,649,12,0.045,0.0,0.007585978972105465,0.21535384256305312,0.9920911974993499,0.0011338630056844433,0.006452115966421022,0.007585978972105465,177,0.51
310,3937,47,3547,35,653,11,0.045,0.0,0.007595880307316482,0.21535169397331233,0.992062268283675,0.0011366263275583938,0.006459253979758089,0.007595880307316482,177,0.51
311,3928,46,3561,35,643,11,0.045,0.0,0.007604522643299532,0.21534981858640398,0.9920466031802033,0.0011381212620159835,0.006466401381283549,0.007604522643299532,178,0.51
312,3951,45,3552,35,650,10,0.045,0.0,0.0076086663414928705,0.21534891940389606,0.9920778718001071,0.0011351363042188278,0.006473530037274043,0.0076086663414928705,177,0.51
313,3943,44,3556,34,644,8,0.045,0.0,0.007617723695344893,0.21534695395811015,0.9920577988401411,0.0011370529654478375,0.006480670729897055,0.007617723695344893,177,0.51
314,3925,43,3553,34,637,8,0.045,0.0,0.007624006185923311,0.21534559065765466,0.9922933974797217,0.0011362001192771942,0.006487806066646116,0.007624006185923311,177,0.51
315,3914,42,3552,33,647,8,0.045,0.0,0.007631785008331282,0.21534390265319212,0.9922868903568506,0.0011368395890658323,0.00649494541926545,0.007631785008331282,177,0.51
316,3901,41,3553,33,652,8,0.045,0.0,0.00763913905427837,0.2153423068252216,0.9925116389064188,0.001137052942533807,0.006502086111744562,0.00763913905427837,177,0.51
317,3905,40,3576,33,649,8,0.045,0.0,0.007646065038329654,0.21534080388668247,0.9925137465228256,0.001136839574059995,0.006509225464269659,0.007646065038329654,178,0.51
318,3894,39,3593,33,647,8,0.045,0.0,0.00764829392644437,0.21534032021796157,0.9925618963634226,0.001131959754913852,0.006516334171530518,0.00764829392644437,179,0.51
319,3885,38,3599,33,647,8,0.045,0.0,0.007651806852726715,0.2153395579129583,0.9925970891721679,0.0011283864145130564,0.006523420438213659,0.007651806852726715,179,0.51
320,3869,37,3611,33,644,8,0.045,0.0,0.007657630778709061,0.21533829412102012,0.9926094307851069,0.0011271319518378598,0.006530498826871201,0.007657630778709061,180,0.51
321,3893,36,3608,32,649,8,0.045,0.0,0.00766219497946562,0.21533730368945594,0.9926339909708113,0.001124633454500159,0.006537561524965462,0.00766219497946562,180,0.51
322,3885,35,3621,32,643,8,0.045,0.0,0.007669884930371117,0.21533563497010946,0.9928512642331786,0.0011252567927472028,0.006544628137623914,0.007669884930371117,181,0.51
323,3895,34,3634,32,637,8,0.045,0.0,0.007674239765089436,0.2153346899709756,0.9928769293988701,0.0011225619384917932,0.0065516778265976424,0.007674239765089436,181,0.51
324,3902,33,3653,31,637,7,0.045,0.0,0.007678593865082905,0.215333745131277,0.9929024109392703,0.0011198831721640717,0.006558710692918833,0.007678593865082905,182,0.51
325,3906,32,3643,30,643,6,0.045,0.0,0.007681715801628477,0.21533306767104662,0.9931599729841275,0.0011159966497492181,0.0065657191518792585,0.007681715801628477,182,0.51
326,3893,31,3634,28,658,5,0.045,0.0,0.007690778411774375,0.21533110108464495,0.9933624488796944,0.0011180379813720994,0.006572740430402275,0.007690778411774375,181,0.51
327,3909,30,3640,28,662,5,0.045,0.0,0.007699656467654522,0.21532917454651898,0.9937896095718616,0.001119883170938751,0.006579773296715771,0.007699656467654522,182,0.51
328,3910,29,3657,28,663,5,0.045,0.0,0.007705450636679309,0.2153279172118406,0.9937998464791608,0.0011186522041216548,0.006586798432557654,0.007705450636679309,182,0.51
329,3903,28,3670,28,665,5,0.045,0.0,0.007708984508627066,0.21532715036162792,0.993828668631158,0.0011151827285342162,0.0065938017800928495,0.007708984508627066,183,0.51
330,3929,27,3670,27,660,5,0.045,0.0,0.007713336259848586,0.21532620603161284,0.9938505289330095,0.001112547680323306,0.00660078857952528,0.007713336259848586,183,0.51
331,3919,26,3678,27,665,5,0.045,0.0,0.007720323074923839,0.2153246898927415,0.9940701528996878,0.0011125476958685043,0.006607775379055335,0.007720323074923839,183,0.51
332,3941,25,3673,27,663,5,0.045,0.0,0.007725685886762377,0.21532352616257255,0.9940830508814177,0.0011109338431719226,0.006614752043590454,0.007725685886762377,183,0.51
333,3923,24,3661,27,680,5,0.045,0.0,0.007733676862165116,0.21532179212091018,0.9940749962270227,0.0011119418239204425,0.006621735038244674,0.007733676862165116,183,0.51
334,3931,23,3666,27,679,5,0.045,0.0,0.00774310357638435,0.2153197465239246,0.9940555752914105,0.0011143702927015108,0.00662873328368284,0.00774310357638435,183,0.51
335,3950,22,3650,27,694,5,0.045,0.0,0.007749081985519403,0.21531844920914228,0.9940636827991964,0.0011133568210006791,0.006635725164518724,0.007749081985519403,182,0.51
336,3966,21,3654,26,686,5,0.045,0.0,0.00775934556186913,0.2153162220130744,0.9940376605868093,0.0011166080984918775,0.0066427374633772525,0.00775934556186913,182,0.51
337,3983,20,3652,25,683,5,0.045,0.0,0.00776553771100241,0.21531487831671248,0.9942647731525898,0.0011157930671633718,0.0066497446438390385,0.00776553771100241,182,0.51
338,3984,19,3657,25,672,4,0.045,0.0,0.00777295479391907,0.21531326880971957,0.9944823387341929,0.001116200411495838,0.006656754382423232,0.00777295479391907,182,0.51
339,3994,18,3651,25,668,4,0.045,0.0,0.007778940502529142,0.21531196991095117,0.9944898827063912,0.0011151827722958925,0.00666375773023325,0.007778940502529142,182,0.51
340,3996,17,3640,25,677,4,0.045,0.0,0.0077871729732980465,0.21531018346479433,0.9944808274602225,0.0011164042245347188,0.006670768748763328,0.0077871729732980465,182,0.51
341,4007,16,3639,25,686,4,0.045,0.0,0.0077964461406789965,0.21530817118747267,0.9944641486421077,0.001118652255749562,0.006677793884929435,0.0077964461406789965,181,0.51
342,4006,15,3629,25,689,4,0.045,0.0,0.00780367749805943,0.2153066019829211,0.9944626273858951,0.0011188571899769396,0.00668482030808249,0.00780367749805943,181,0.51
343,4008,14,3640,25,674,4,0.045,0.0,0.007812771275890171,0.21530462863313182,0.9944473687123925,0.0011209116426915777,0.006691859633198593,0.007812771275890171,182,0.51
344,3999,13,3645,24,675,4,0.045,0.0,0.007817537032103073,0.21530359446403363,0.9944641486421077,0.0011186522626947578,0.006698884769408316,0.007817537032103073,182,0.51
345,3982,12,3663,24,669,4,0.045,0.0,0.007823532503654638,0.21530229344670695,0.994692872706442,0.0011176290239757554,0.0067059034796788835,0.007823532503654638,183,0.51
346,4006,11,3661,24,680,4,0.045,0.0,0.007826863837902799,0.2153015705471751,0.9947189519560419,0.0011139646601581222,0.006712899177744676,0.007826863837902799,183,0.51
347,4013,10,3672,24,680,3,0.045,0.0,0.007834267764771308,0.2152999638950446,0.9947160669256983,0.0011143703412833713,0.0067198974234879355,0.007834267764771308,183,0.51
348,4013,9,3665,23,677,3,0.045,0.0,0.007839025419782914,0.2152989314839071,0.9947318957012476,0.0011121437336476714,0.006726881686135243,0.007839025419782914,183,0.51
349,4003,8,3671,21,684,3,0.045,0.0,0.00784743421872028,0.2152971067745377,0.9949417574277465,0.001113559379680643,0.006733874839039637,0.00784743421872028,183,0.51
350,4007,7,3663,21,692,3,0.045,0.0,0.00785320605757758,0.21529585428550566,0.9953891530613208,0.0011123456876196906,0.0067408603699578885,0.00785320605757758,183,0.51
351,3998,6,3677,20,692,3,0.045,0.0,0.007861820742674438,0.21529398489883966,0.9953790829615367,0.0011139646745603102,0.006747856068114127,0.007861820742674438,183,0.51
352,3978,5,3678,20,691,3,0.045,0.0,0.007865969297862669,0.2152930846623638,0.9956158827429475,0.0011111353000641403,0.00675483399779853,0.007865969297862669,183,0.51
353,3970,4,3692,20,692,3,0.045,0.0,0.007872744540321138,0.2152916144347503,0.995617074726976,0.0011109338777702106,0.0067618106625509265,0.007872744540321138,184,0.51
354,3976,3,3700,20,690,3,0.045,0.0,0.007876893352258057,0.21529071414256,0.9956336947036344,0.001108123673040436,0.0067687696792176205,0.007876893352258057,185,0.51
355,3985,2,3707,20,683,2,0.045,0.0,0.007882244469539983,0.21528955295010982,0.9956431353637346,0.0011065258082465744,0.006775718661293409,0.007882244469539983,185,0.51
356,3994,1,3722,20,680,2,0.045,0.0,0.007887791287455103,0.21528834929062224,0.9956513625157318,0.001105132394722834,0.006782658892732269,0.007887791287455103,186,0.51
357,3826,0,3734,20,683,2,0.045,0.0,0.007891741683481007,0.21528749205468461,0.995668887922036,0.001102161218297827,0.006789580465183179,0.007891741683481007,186,0.51
358,3648,0,3770,20,676,2,0.045,0.0,0.007896285705449344,0.2152865060019175,0.9956828068681891,0.001099798505650678,0.006796487199798666,0.007896285705449344,186,0.51
359,3484,0,3811,20,683,2,0.045,0.0,0.007896135742480022,0.21528653854388183,0.9957240320545936,0.0010927858475586886,0.006803349894921334,0.007896135742480022,186,0.51
360,3337,0,3884,19,680,2,0.045,0.0,0.007895097209950588,0.21528676390544071,0.9957700343337229,0.001084933929949172,0.0068101632800014154,0.007895097209950588,186,0.51
361,3203,0,3980,19,673,2,0.045,0.0,0.007888187669523386,0.21528826327571343,0.9960570599391161,0.0010712966465814381,0.006816891022941947,0.007888187669523386,186,0.51
362,3065,0,4086,19,666,2,0.045,0.0,0.007877509837341,0.215290580365297,0.996152166031037,0.0010539996963062493,0.00682351014103475,0.007877509837341,186,0.51
363,2931,0,4154,19,674,2,0.045,0.0,0.007865705428108003,0.21529314192210056,0.9962519874702709,0.0010356911466721506,0.006830014281435852,0.007865705428108003,186,0.51
364,2798,0,4260,19,681,2,0.045,0.0,0.00786080456079307,0.2152942054103079,0.996313341551162,0.001024357315416404,0.006836447245376667,0.00786080456079307,186,0.51
365,2669,0,4347,19,675,2,0.045,0.0,0.00785006655643127,0.21529653555725442,0.9964050753059922,0.0010072935078254599,0.00684277304860581,0.00785006655643127,186,0.51
366,2524,0,4432,19,679,2,0.045,0.0,0.007842822499006474,0.21529810751771558,0.9964770234192608,9.938083340627496E-4,0.006849014164943724,0.007842822499006474,186,0.51
367,2406,0,4536,19,681,2,0.045,0.0,0.007836235839824925,0.215299536822758,0.9965445895314817,9.810606142238753E-4,0.00685517522560105,0.007836235839824925,186,0.51
368,2299,0,4632,19,686,2,0.045,0.0,0.007827248742215947,0.21530148702293914,0.996623814110125,9.660069927007375E-4,0.00686124174951521,0.007827248742215947,186,0.51
369,2197,0,4726,19,689,2,0.045,0.0,0.007819837280620003,0.21530309531010547,0.996693786874682,9.526131207067536E-4,0.006867224159913248,0.007819837280620003,186,0.51
370,2090,0,4816,19,685,2,0.045,0.0,0.00781306612521089,0.21530456465082923,0.9967595473558034,9.399391474516466E-4,0.0068731269777592445,0.00781306612521089,186,0.51
371,2014,0,4904,19,696,2,0.045,0.0,0.007807148074925309,0.2153058488677412,0.9968201039874433,9.28192051085249E-4,0.00687895602384006,0.007807148074925309,186,0.51
372,1915,0,4992,19,708,2,0.045,0.0,0.00780176964082455,0.21530701598794105,0.9968771657429705,9.170545146325979E-4,0.006884715126191952,0.00780176964082455,186,0.51
373,1842,0,5072,19,714,2,0.045,0.0,0.007796651475157693,0.21530812662989077,0.9969322157058347,9.062451295521533E-4,0.00689040634560554,0.007796651475157693,186,0.51
374,1753,0,5149,19,727,2,0.045,0.0,0.007792727981176588,0.21530897802808469,0.9969806034707269,8.966904197351114E-4,0.0068960375614414765,0.007792727981176588,186,0.51
375,1663,0,5232,19,741,2,0.045,0.0,0.007789340734234542,0.2153097130606711,0.9970257566136195,8.87728239449323E-4,0.0069016124947852186,0.007789340734234542,186,0.51
376,1590,0,5298,19,753,2,0.045,0.0,0.007785442844968081,0.21531055890264192,0.9970729397560258,8.783145349036672E-4,0.006907128310064414,0.007785442844968081,186,0.51
377,1515,0,5391,19,752,2,0.045,0.0,0.007783602978067342,0.2153109581537594,0.997109403700175,8.710047581219228E-4,0.006912598219945419,0.007783602978067342,186,0.51
378,1449,0,5472,19,749,2,0.045,0.0,0.007778963522568183,0.2153119649156027,0.9971592693013406,8.609584833473427E-4,0.006918005039220841,0.007778963522568183,186,0.51
379,1372,0,5547,18,762,2,0.045,0.0,0.007775799324244196,0.215312651546639,0.9972013195912878,8.524409558208006E-4,0.006923358368423395,0.007775799324244196,186,0.51
380,1306,0,5624,18,780,2,0.045,0.0,0.0077734028954688636,0.21531317157168325,0.9973844674168445,8.447395625923884E-4,0.006928663332876475,0.0077734028954688636,186,0.51
381,1240,0,5689,18,796,2,0.045,0.0,0.0077709310666195484,0.21531370795854357,0.9974202775180008,8.370113027617297E-4,0.006933919763857819,0.0077709310666195484,186,0.51
382,1190,0,5770,18,801,2,0.045,0.0,0.007769759452947627,0.21531396219871035,0.9974497522870868,8.30623374299209E-4,0.006939136078648418,0.007769759452947627,186,0.51
383,1134,0,5846,18,809,2,0.045,0.0,0.007767134801625379,0.2153145317480473,0.9974855529915487,8.228313421482706E-4,0.006944303459477109,0.007767134801625379,186,0.51
384,1070,0,5948,17,803,2,0.045,0.0,0.007765110196063414,0.21531497108745423,0.9975182416628868,8.15684239561857E-4,0.006949425956501557,0.007765110196063414,186,0.51
385,1017,0,6049,17,805,2,0.045,0.0,0.007760821658038025,0.21531590170020573,0.9976963114860364,8.063319369722821E-4,0.006954489721065743,0.007760821658038025,186,0.51
386,966,0,6127,17,800,2,0.045,0.0,0.007756828016864041,0.2153167683203405,0.9977347761148859,7.97331056761833E-4,0.006959496960102208,0.007756828016864041,186,0.51
387,925,0,6198,17,801,2,0.045,0.0,0.007755011058086836,0.21531716260039516,0.9977636136312951,7.905494474546133E-4,0.006964461610632223,0.007755011058086836,186,0.51
388,871,0,6261,17,823,2,0.045,0.0,0.007753888636906162,0.21531740616579137,0.9977892321263222,7.845003639880945E-4,0.0069693882729180675,0.007753888636906162,186,0.51
389,830,0,6325,17,832,2,0.045,0.0,0.0077535104786519244,0.21531748822613253,0.9978114775146054,7.792286498130313E-4,0.006974281828838893,0.0077535104786519244,186,0.51
390,795,0,6393,17,853,2,0.045,0.0,0.007753105388234127,0.2153175761307532,0.9978336222480545,7.739630713074235E-4,0.0069791423169267034,0.007753105388234127,186,0.51
391,765,0,6457,17,858,2,0.045,0.0,0.007752433136366404,0.2153177220094085,0.9978566652149139,7.684648601181581E-4,0.006983968276248246,0.007752433136366404,186,0.51
392,735,0,6523,17,868,2,0.045,0.0,0.007752140676029604,0.21531778547330158,0.9978779093571233,7.633783835327729E-4,0.006988762292496831,0.007752140676029604,186,0.51
393,704,0,6575,17,872,2,0.045,0.0,0.007751744122926957,0.21531787152532483,0.9978993807632907,7.582202075268572E-4,0.0069935239154001,0.007751744122926957,186,0.51
394,669,0,6616,17,890,2,0.045,0.0,0.0077524773818378025,0.21531771240814118,0.9979159940256951,7.542169837795671E-4,0.006998260398058236,0.0077524773818378025,186,0.51
395,641,0,6660,17,903,2,0.045,0.0,0.007754074789999683,0.21531736577057006,0.9979289088148344,7.51097499643685E-4,0.007002977290355998,0.007754074789999683,186,0.51
396,622,0,6709,17,902,2,0.045,0.0,0.007755458849227257,0.21531706542971768,0.9979425916995412,7.47785466143875E-4,0.007007673383083382,0.007755458849227257,186,0.51
397,592,0,6754,17,912,2,0.045,0.0,0.007756486408401528,0.21531684244937688,0.9979576182320681,7.44139827203309E-4,0.007012346581198219,0.007756486408401528,186,0.51
398,560,0,6807,17,917,2,0.045,0.0,0.007757829511277056,0.21531655099605287,0.9979712260466309,7.408305144481038E-4,0.007016998996828953,0.007757829511277056,186,0.51
399,540,0,6854,17,914,2,0.045,0.0,0.007758606928517193,0.2153163822965118,0.9979870222886653,7.369796991774067E-4,0.007021627229339787,0.007758606928517193,186,0.51
400,522,0,6926,17,909,2,0.045,0.0,0.007759840751956397,0.21531611455682548,0.9980008259000503,7.336064739601406E-4,0.007026234277996256,0.007759840751956397,186,0.51
401,501,0,6963,17,930,2,0.045,0.0,0.007759322573520499,0.21531622700154604,0.9980216085357991,7.28513232424616E-4,0.007030809341095883,0.007759322573520499,186,0.51
402,480,0,7006,16,944,1,0.045,0.0,0.007761298052080855,0.21531579832269845,0.9980321213153733,7.259298713926268E-4,0.0070353681806882284,0.007761298052080855,186,0.51
